"gwa.id" "Genet" "SerialNo" "Unique.ID" "Block" "Row" "Position" "Latitude" "Longitude" "Min.per.Tree" "Harmandia" "Phyllocolpa" "Petiole.Gall" "Leaf.Edge.Mine" "Blotch.Mine" "Lombardy.Mine" "Weevil.Mine" "Blackmine" "Cottonwood.Leaf.Mine" "Casebearer.Moth" "Leafhoppers" "Green.Aphids" "Smokey.Aphids" "Ants" "Pale.Green.Notodontid" "Aspen.Leaf.Beetle" "Green.Sawfly" "Cotton.Scale" "Survey.Year" "survey.event" "Date" "Sex.Genet" "PlantingDate" "Volume" "ALA.all" "SLA.all" "BBreakDegDay.all" "EFNMean.all" "CTsum" "PGsum" "Npct.all" "Cpct.all" "thunderstorm.event" "avg.temp_F" "rain.event" "fog.event"
"UME_303602_P09_WE06" "85" "366" "366_aug17" "1" "N" "2" 45.26755194 -89.56484119 10 0 2 4 0 0 5 0 0 0 1 7 60 0 4 0 0 0 0 "2017" "aug17" 2017-07-28 NA "9/9/2010" 112.4 13.7 140.32 218.1 0.08 10.43 3.89 NA NA NA 69 NA NA
"UME_301101_P01_WF03" "647" "667" "667_aug17" "2" "J" "23" 42.86294258 -89.56890112 4 0 0 5 0 0 0 0 0 0 0 0 40 0 0 0 0 0 0 "2017" "aug17" 2017-07-28 NA "6/13/2012" 9.6 15.91 163.15 228.2 0.25 3.09 8.04 NA NA NA 69 NA NA
"UME_303602_P11_WF11" "354" "175" "175_aug17" "1" "G" "7" 45.83731491 -89.56414379 5 0 2 0 0 0 0 0 0 0 0 4 30 0 3 0 0 0 0 "2017" "aug17" 2017-07-28 "M" "9/9/2010" 40 11.53 147.21 188.8 0 10.6 2.12 NA NA NA 69 NA NA
"UME_303602_P10_WD09" "194" "385" "385_aug17" "1" "N" "21" 45.59297533 -89.56414379 4 0 1 10 0 0 2 0 0 0 0 1 0 150 8 1 0 0 0 "2017" "aug17" 2017-07-28 NA "9/9/2010" 15.8 17.45 132.24 222.9 0.17 7.7 7.43 NA NA NA 69 NA NA
"UME_303602_P13_WG12" "718" "23" "23_aug17" "1" "A" "23" 45.54066457 -89.56414379 4 0 2 5 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 "2017" "aug17" 2017-07-28 "M" "6/13/2012" 27.8 15.31 139.59 222.9 0.08 9.06 3.46 NA NA NA 69 NA NA
"UME_303602_P11_WD07" "318" "34" "34_aug17" "1" "B" "6" 45.77549877 -89.56414379 6 0 2 10 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 "2017" "aug17" 2017-07-28 "F" "9/9/2010" 27.3 10.16 130.5 244.1 0.42 10.52 4.23 NA NA NA 69 NA NA
"UME_303602_P11_WB06" "278" "559" "559_aug17" "2" "F" "27" 46.07357726 -89.56414379 9 0 2 18 0 0 1 0 0 0 0 3 2310 0 6 0 11 0 0 "2017" "aug17" 2017-07-28 NA "9/9/2010" 61.2 22.12 162.83 196.9 0.17 6.26 4.57 NA NA NA 69 NA NA
"UME_303602_P14_WB06" "757" "96" "96_aug17" "1" "D" "12" 45.84056406 -89.56414379 2 1 4 2 0 0 0 0 0 0 0 0 30 100 0 0 0 0 0 "2017" "aug17" 2017-07-28 "M" "7/1/2012" 0.8 13.48 138.39 323.3 0.92 8.01 4.84 NA NA NA 69 NA NA
"UME_303602_P10_WA05" "150" "76" "76_aug17" "1" "C" "20" 44.8663905 -89.56484119 6 0 0 9 0 0 1 0 0 0 0 2 20 0 0 0 0 0 0 "2017" "aug17" 2017-07-28 "F" "9/9/2010" 55.5 13.97 149.31 235.1 0 6.46 4.3 NA NA NA 69 NA NA
"UME_301101_P01_WD03" "516" "641" "641_aug17" "2" "I" "25" 44.35495386 -89.56943894 5 0 2 11 0 0 1 0 0 0 0 3 120 0 6 0 0 1 0 "2017" "aug17" 2017-07-28 "M" "7/1/2011" 22.3 18.41 132.12 273.4 0.17 10.78 5.86 NA NA NA 69 NA NA
"UME_303602_P13_WF10" "649" "723" "723_aug17" "2" "L" "23" 42.85586133 -89.56890112 6 0 1 2 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 "2017" "aug17" 2017-07-28 "F" "6/13/2012" 26.7 20.25 161.26 272.5 0.33 7.5 3.55 NA NA NA 69 NA NA
"UME_303602_P10_WG09" "237" "369" "369_aug17" "1" "N" "5" 45.85749273 -89.56414379 8 0 3 12 1 0 3 0 0 0 1 5 0 0 0 0 0 0 0 "2017" "aug17" 2017-07-28 "M" "9/9/2010" 72.5 15.47 124.76 244.1 0.25 10.46 5.71 NA NA NA 69 NA NA
"UME_303602_P11_WD09" "320" "560" "560_aug17" "2" "F" "28" 45.77543849 -89.56414379 8 0 1 28 0 0 0 0 0 1 0 3 90 0 10 0 0 0 0 "2017" "aug17" 2017-07-28 NA "9/9/2010" 57.1 14.41 149.11 222.9 0.25 5.6 3.94 NA NA NA 69 NA NA
"UME_303602_P09_WC10" "47" "698" "698_aug17" "2" "K" "26" 43.54016583 -89.56943894 5 0 1 18 0 0 2 0 2 0 0 0 40 0 0 1 0 80 0 "2017" "aug17" 2017-07-28 "M" "9/9/2010" 38.7 17.61 143.89 244.1 0.5 6.9 8.72 NA NA NA 69 NA NA
"UME_301101_P01_WE01" "Wau-1" "761" "761_aug17" "2" "N" "5" 44.14408497 -89.56943894 10 2 1 5 0 0 5 0 0 0 1 0 60 0 0 0 0 0 0 "2017" "aug17" 2017-07-28 "M" "6/2/2011" 87.5 11.43 163.87 244.1 1.5 3.21 3.93 NA NA NA 69 NA NA
"UME_303602_P09_WG09" "125" "725" "725_aug17" "2" "L" "25" 45.23488788 -89.56484119 6 0 1 18 0 0 1 0 2 0 0 1 30 0 2 0 0 0 0 "2017" "aug17" 2017-07-28 "H" "9/9/2010" 18.4 16.89 145.07 265.8 0.08 3.24 8.31 NA NA NA 69 NA NA
"UME_303602_P11_WF10" "353" "59" "59_aug17" "1" "C" "3" 45.83706666 -89.56414379 5 0 3 1 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 "2017" "aug17" 2017-07-28 "F" "9/9/2010" 19.4 15.5 112.37 244.1 0.25 7.65 8.1 NA NA NA 69 NA NA
"UME_303602_P11_WE07" "333" "671" "671_aug17" "2" "J" "27" 45.77764968 -89.56414379 7 0 2 22 0 0 0 0 0 0 0 0 60 0 0 0 0 0 1 "2017" "aug17" 2017-07-28 NA "9/9/2010" 95.3 15.41 143.83 218.1 0.17 5.22 3.59 NA NA NA 69 NA NA
"UME_303602_P10_WF06" "218" "644" "644_aug17" "2" "I" "28" 45.86309773 -89.56414379 9 0 4 29 0 0 5 0 0 0 1 0 875 0 25 0 21 2 0 "2017" "aug17" 2017-07-28 "M" "9/9/2010" 103.1 16.92 166.15 218.1 0.17 6.79 3.91 NA NA NA 69 NA NA
"UME_303602_P11_WB04" "275" "7" "7_aug17" "1" "A" "7" 46.08026304 -89.56414379 2 0 1 14 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 "2017" "aug17" 2017-07-28 "M" "9/9/2010" 0.2 14.37 115.5 265.8 0.67 10.78 7.79 NA NA NA 69 NA NA
"UME_303602_P10_WC08" "179" "444" "444_aug17" "2" "B" "24" 45.83574564 -89.56414379 9 0 0 5 1 0 6 0 0 0 0 0 120 0 2 0 0 0 0 "2017" "aug17" 2017-07-28 "F" "9/9/2010" 112.6 14.71 168.51 204.7 0.25 4.77 4.12 NA NA NA 69 NA NA
"UME_303602_P10_WA01" "146" "371" "371_aug17" "1" "N" "7" 44.86705205 -89.56484119 8 0 2 9 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 "2017" "aug17" 2017-07-28 "H" "9/9/2010" 44 16.49 112.76 213.1 0 11.27 2.01 NA NA NA 69 NA NA
"UME_303602_P14_WB11" "765" "180" "180_aug17" "1" "G" "12" 45.79362473 -89.56414379 4 0 0 0 0 0 1 0 0 0 0 5 560 0 0 0 0 0 0 "2017" "aug17" 2017-07-28 NA "6/13/2012" 4.6 12.09 119.76 276.2 0.42 9.15 6.92 NA NA NA 69 NA NA
"UME_303602_P10_WA10" "156" "4" "4_aug17" "1" "A" "4" 45.57789425 -89.56414379 4 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 0 0 0 "2017" "aug17" 2017-07-28 "M" "9/9/2010" 12 11.19 123.86 213.1 0.33 10.08 6.32 NA NA NA 69 NA NA
"UME_303602_P09_WC07" "43" "60" "60_aug17" "1" "C" "4" 43.54026642 -89.56943894 7 0 4 3 0 0 3 0 0 0 0 1 75 0 0 0 1 0 0 "2017" "aug17" 2017-07-28 "M" "9/9/2010" 38.3 14.76 132.46 277.6 0.18 9.05 7.9 NA NA NA 69 NA NA
"UME_303602_P09_WG05" "118" "2" "2_aug17" "1" "A" "2" 45.26543647 -89.56484119 5 0 1 8 1 0 0 0 0 0 0 0 10 0 2 0 0 0 0 "2017" "aug17" 2017-07-28 NA "9/9/2010" 75 15.65 123.11 265.8 0.25 3.22 8.19 NA NA NA 69 NA NA
"UME_303602_P10_WH01" "243" "40" "40_aug17" "1" "B" "12" 45.85868759 -89.56414379 10 0 0 53 0 0 1 0 0 0 2 1 100 0 5 0 0 0 0 "2017" "aug17" 2017-07-28 "M" "9/9/2010" 71.3 11.36 136.23 188.8 0.83 8.41 1.97 NA NA NA 69 NA NA
"UME_303602_P11_WH07" "380" "765" "765_aug17" "2" "N" "9" 45.8287431 -89.56414379 10 1 1 7 0 0 3 0 0 0 0 0 0 35 7 0 0 0 0 "2017" "aug17" 2017-07-28 NA "9/9/2010" 102.2 11.29 149.34 213.1 0.75 5.64 2.12 NA NA NA 69 NA NA
"UME_303602_P10_WC12" "185" "382" "382_aug17" "1" "N" "18" 45.83396833 -89.56414379 5 0 2 3 0 0 2 0 0 0 0 0 94 0 2 0 0 0 0 "2017" "aug17" 2017-07-28 NA "9/9/2010" 25.4 14.58 125.71 252.7 0.17 11.62 3.59 NA NA NA 69 NA NA
"UME_303602_P10_WH04" "247" "62" "62_aug17" "1" "C" "6" 45.86199761 -89.56414379 5 0 1 13 0 0 1 0 0 0 1 1 0 75 0 0 0 0 0 "2017" "aug17" 2017-07-28 "M" "9/9/2010" 33.4 12.58 136.09 213.1 0.08 11.37 2.65 NA NA NA 69 NA NA
"UME_303602_P09_WB08" "23" "143" "143_aug17" "1" "F" "3" 43.55174026 -89.56943894 10 0 5 0 0 0 1 0 0 0 0 1 0 20 5 2 0 0 0 "2017" "aug17" 2017-07-28 "M" "9/9/2010" 48.2 12.85 131.32 265.8 0.17 11.33 5.62 NA NA NA 69 NA NA
"UME_303602_P13_WD09" "603" "757" "757_aug17" "2" "N" "1" 43.18944431 -89.56890112 2 0 0 1 0 0 1 0 0 0 0 0 0 1200 100 0 0 0 0 "2017" "aug17" 2017-07-28 NA "6/13/2012" 0.4 10.35 126.38 282.1 0.83 9.24 8.96 NA NA NA 69 NA NA
"PI3-1B3" "PI-3" "374" "374_aug17" "1" "N" "10" 43.54077801 -89.56943894 8 0 1 1 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 "2017" "aug17" 2017-07-28 "F" "6/2/2011" 33.5 8.64 107.63 235.1 0.25 15.65 2.17 NA NA NA 69 NA NA
"UME_303602_P10_WH07" "250" "113" "113_aug17" "1" "E" "1" 45.86065711 -89.56414379 7 0 1 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 "2017" "aug17" 2017-07-28 "M" "9/9/2010" 46.3 13.87 126.73 213.1 0.17 10.32 5.67 NA NA NA 69 NA NA
"UME_303602_P10_WG05" "230" "32" "32_aug17" "1" "B" "4" 45.86209626 -89.56414379 6 2 0 19 0 0 2 0 1 0 0 2 10 0 1 0 0 0 0 "2017" "aug17" 2017-07-28 "F" "9/9/2010" 30.6 12.29 126.07 252.7 0.75 5.87 9.27 NA NA NA 69 NA NA
"UME_303602_P13_WB06" "520" "758" "758_aug17" "2" "N" "2" 44.46132057 -89.56943894 3 0 1 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 "2017" "aug17" 2017-07-28 NA "7/1/2011" 2.3 9.95 146.07 317.2 0.17 4.98 3.57 NA NA NA 69 NA NA
"UME_303602_P12_WB03" "425" "548" "548_aug17" "2" "F" "16" 45.68737961 -89.56414379 5 0 2 2 0 0 0 0 0 0 0 1 8 0 1 1 0 0 0 "2017" "aug17" 2017-07-28 "M" "6/2/2011" 28.5 17.48 149.76 285.1 0.58 8.04 6.52 NA NA NA 69 NA NA
"UME_303602_P14_WG12" "303" "74" "74_aug17" "1" "C" "18" 45.84009759 -89.56414379 6 0 0 50 0 0 4 0 0 0 0 0 105 0 0 0 0 0 0 "2017" "aug17" 2017-07-28 NA "9/9/2010" 51.3 14.32 144.74 244.1 0.83 3.97 8.76 NA NA NA 69 NA NA
"UME_303602_P13_WH11" "732" "768" "768_aug17" "2" "N" "12" 45.56543563 -89.56414379 3 0 1 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 "2017" "aug17" 2017-07-28 "M" "6/13/2012" 10.1 14.45 128.76 228.2 0.83 4.8 4.04 NA NA NA 69 NA NA
"UME_303602_P13_WF12" "652" "777" "777_aug17" "2" "N" "21" 43.01877766 -89.56890112 4 1 5 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 "2017" "aug17" 2017-07-28 NA "6/13/2012" 6.6 10.63 122.72 276.2 0.17 16.36 4.04 NA NA NA 69 NA NA
"UME_303602_P10_WF08" "220" "105" "105_aug17" "1" "D" "21" 45.86344239 -89.56414379 7 0 1 32 1 0 0 0 0 0 2 4 30 0 1 0 0 0 0 "2017" "aug17" 2017-07-28 NA "9/9/2010" 48.5 15.31 150.15 265.8 0.5 5.18 5.63 NA NA NA 69 NA NA
"UME_303602_P11_WE02" "327" "24" "24_aug17" "1" "A" "24" 45.77785284 -89.56414379 5 0 0 15 0 0 0 0 0 0 0 0 80 0 0 0 0 0 0 "2017" "aug17" 2017-07-28 "M" "9/9/2010" 47.7 18.61 159.63 222.9 0.17 6.62 3.3 NA NA NA 69 NA NA
"UME_303602_P11_WF07" "350" "116" "116_aug17" "1" "E" "4" 45.83803325 -89.56414379 10 0 0 2 1 0 3 0 0 0 0 0 60 0 0 0 0 0 0 "2017" "aug17" 2017-07-28 "F" "9/9/2010" 107.2 14.88 164.46 272.5 0.25 7.27 4.49 NA NA NA 69 NA NA
"UME_303602_P13_WB05" "518" "87" "87_aug17" "1" "D" "3" 44.45944385 -89.56943894 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "2017" "aug17" 2017-07-28 NA "7/1/2011" 0.2 8.92 121.87 265.8 0.08 6.12 4.87 NA NA NA 69 NA NA
"UME_303602_P14_WB08" "762" "623" "623_aug17" "2" "I" "7" 45.8838076 -89.56414379 6 0 2 27 0 1 2 0 0 0 0 2 460 0 7 0 0 0 0 "2017" "aug17" 2017-07-28 "M" "6/13/2012" 18.1 16.69 151.55 213.1 0.42 9.68 4.36 NA NA NA 69 NA NA
"UME_303602_P10_WA06" "151" "98" "98_aug17" "1" "D" "14" 44.86615809 -89.56484119 10 0 6 10 0 1 2 0 0 0 1 2 200 0 0 0 0 0 0 "2017" "aug17" 2017-07-28 "M" "9/9/2010" 96 12.99 125.71 204.7 0.67 8.21 8.94 NA NA NA 69 NA NA
"UME_303602_P10_WF03" "215" "16" "16_aug17" "1" "A" "16" 45.86230893 -89.56414379 6 0 0 11 0 0 2 0 0 0 0 0 0 0 2 1 0 0 0 "2017" "aug17" 2017-07-28 "M" "9/9/2010" 44.6 11.74 156.36 265.8 0.92 12.33 3.25 NA NA NA 69 NA NA
"UME_303602_P09_WE01" "72" "47" "47_aug17" "1" "B" "19" 44.67011234 -89.56484119 10 8 6 21 1 0 4 0 0 0 0 1 120 0 6 1 0 0 0 "2017" "aug17" 2017-07-28 "F" "9/9/2010" 89.1 16.99 175.27 276.2 0.5 6.47 4.05 NA NA NA 69 NA NA
"UME_303602_P10_WE01" "198" "27" "27_aug17" "1" "A" "27" 45.59518088 -89.56414379 8 0 0 0 0 0 0 0 0 0 0 1 0 0 5 0 0 0 0 "2017" "aug17" 2017-07-28 "F" "9/9/2010" 64.7 17.33 129.46 218.1 0.67 8.1 3.66 NA NA NA 69 NA NA
"UME_303602_P11_WB09" "283" "406" "406_aug17" "2" "A" "14" 46.02499122 -89.56414379 4 0 0 6 0 1 1 0 0 0 0 0 6 0 1 0 0 0 0 "2017" "aug17" 2017-07-28 "M" "9/9/2010" 37.4 11.26 164.35 265.8 1.5 3.72 6.5 NA NA NA 69 NA NA
"UME_303602_P09_WH06" "139" "38" "38_aug17" "1" "B" "10" 45.19039331 -89.56484119 6 0 0 30 1 0 1 0 0 0 0 0 20 0 2 1 0 0 0 "2017" "aug17" 2017-07-28 "M" "9/9/2010" 20.4 15.21 162.96 228.2 0.58 8.86 1.43 NA NA NA 69 NA NA
"UME_303602_P12_WC03" "615" "762" "762_aug17" "2" "N" "6" NA NA 9 0 0 4 0 0 0 0 0 0 0 0 29 0 0 0 0 0 0 "2017" "aug17" 2017-07-28 NA "6/13/2012" 26.2 12.65 145.34 204.7 1.08 8.34 2.54 NA NA NA 69 NA NA
"UME_303602_P14_WA09" "748" "9" "9_aug17" "1" "A" "9" 45.90285026 -89.56414379 2 0 1 12 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 "2017" "aug17" 2017-07-28 NA "6/13/2012" 3.4 10.4 126.89 252.7 0.33 9.65 4.57 NA NA NA 69 NA NA
"UME_303602_P10_WB03" "161" "11" "11_aug17" "1" "A" "11" 45.57888525 -89.56414379 3 0 0 7 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 "2017" "aug17" 2017-07-28 NA "9/9/2010" 8.4 13.03 127.3 204.7 0.33 11.78 5.26 NA NA NA 69 NA NA
"UME_303602_P14_WA07" "745" "763" "763_aug17" "2" "N" "7" 45.89233669 -89.56414379 2 0 1 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "2017" "aug17" 2017-07-28 "F" "6/13/2012" 0.9 13.45 121.6 272.5 0.25 12.2 3.49 NA NA NA 69 NA NA
"UME_303602_P11_WE09" "335" "19" "19_aug17" "1" "A" "19" 45.80426702 -89.56414379 4 2 3 1 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 "2017" "aug17" 2017-07-28 NA "9/9/2010" 15.9 13.56 157.9 265.8 0.25 4.85 3.82 NA NA NA 69 NA NA
"UME_303602_P13_WE05" "616" "5" "5_aug17" "1" "A" "5" NA NA 2 0 2 7 0 0 0 0 0 0 0 0 0 0 2 0 0 0 1 "2017" "aug17" 2017-07-28 NA "6/13/2012" 1.3 14.43 123.17 278.4 0.67 6.83 9.87 NA NA NA 69 NA NA
"UME_303602_P10_WH01" "243" "636" "636_aug17" "2" "I" "20" 45.85868759 -89.56414379 8 0 0 6 0 0 2 0 0 0 0 2 215 0 11 0 0 3 0 "2017" "aug17" 2017-07-28 "M" "9/9/2010" 59.9 16.85 147.04 188.8 0.08 7.37 2.02 NA NA NA 69 NA NA
"UME_303602_P09_WB08" "23" "554" "554_aug17" "2" "F" "22" 43.55174026 -89.56943894 7 4 1 3 1 0 1 0 0 0 0 2 1345 0 9 0 0 0 0 "2017" "aug17" 2017-07-28 "M" "9/9/2010" 47 17.18 156.8 277.6 0 5.73 8.06 NA NA NA 69 NA NA
"UME_303602_P13_WD02" "560" "381" "381_aug17" "1" "N" "17" 44.71014485 -89.56484119 4 0 6 2 1 0 4 0 0 0 0 1 0 0 0 0 0 0 1 "2017" "aug17" 2017-07-28 NA "7/1/2011" 3.5 12.6 134.73 348.8 0.75 9.23 3.98 NA NA NA 69 NA NA
"UME_303602_P10_WE07" "205" "281" "281_aug17" "1" "K" "1" 45.89423511 -89.56414379 7 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 1 "2017" "aug17" 2017-07-28 NA "9/9/2010" 51.7 14.47 147.42 196.9 0.58 4.19 11.1 NA NA NA 69 NA NA
"UME_303602_P10_WB12" "171" "71" "71_aug17" "1" "C" "15" 45.85420465 -89.56414379 7 0 0 18 0 0 0 0 0 0 0 1 100 0 0 0 0 0 0 "2017" "aug17" 2017-07-28 "F" "9/9/2010" 71.7 17.39 144.26 213.1 0.25 11.83 1.96 NA NA NA 69 NA NA
"UME_303602_P10_WD11" "196" "61" "61_aug17" "1" "C" "5" 45.59243993 -89.56414379 4 0 1 8 0 0 1 0 0 0 0 0 10 15 3 0 0 0 0 "2017" "aug17" 2017-07-28 NA "9/9/2010" 26.7 19.49 126.79 222.9 0.42 9.58 3.87 NA NA NA 69 NA NA
"UME_303602_P09_WE10" "91" "555" "555_aug17" "2" "F" "23" 45.27574221 -89.56484119 10 0 2 55 0 0 2 0 0 0 0 5 180 0 8 0 0 0 0 "2017" "aug17" 2017-07-28 "F" "9/9/2010" 134.2 22.86 156.83 272.5 0.25 4.1 4.53 NA NA NA 69 NA NA
"UME_303602_P09_WG10" "128" "446" "446_aug17" "2" "B" "26" 45.20892568 -89.56484119 9 0 4 3 2 0 6 0 0 0 0 0 50 0 11 0 0 1 0 "2017" "aug17" 2017-07-28 "M" "9/9/2010" 63 9.37 152.85 277.6 0 7.74 1.2 NA NA NA 69 NA NA
"UME_303602_P09_WE08" "88" "710" "710_aug17" "2" "L" "10" 45.27085637 -89.56484119 10 0 1 29 2 0 9 0 2 0 0 1 25 0 1 0 0 1 0 "2017" "aug17" 2017-07-28 NA "9/9/2010" 112.3 20.31 163.52 273.4 0.42 3.89 4.09 NA NA NA 69 NA NA
"UME_303602_P14_WH02" "346" "122" "122_aug17" "1" "E" "10" 45.8087321 -89.56414379 8 0 4 25 0 0 1 0 0 0 1 0 10 0 0 0 0 0 0 "2017" "aug17" 2017-07-28 "M" "9/9/2010" 70.2 16.01 129.81 228.2 0.83 12.15 3.13 NA NA NA 69 NA NA
"UME_303602_P09_WF07" "102" "112" "112_aug17" "1" "D" "28" 45.28012012 -89.56484119 10 0 2 6 0 0 1 0 0 0 0 2 20 0 0 0 0 0 0 "2017" "aug17" 2017-07-28 NA "9/9/2010" 92.4 14.79 161.57 196.9 1.08 7.52 3.14 NA NA NA 69 NA NA
"UME_303602_P10_WE10" "208" "666" "666_aug17" "2" "J" "22" 45.86043926 -89.56414379 6 0 4 3 0 0 6 0 0 0 0 1 35 0 0 0 0 0 0 "2017" "aug17" 2017-07-28 NA "9/9/2010" 38.2 12.47 151.11 252.7 0 6.68 9.94 NA NA NA 69 NA NA
"UME_303602_P12_WA07" "395" "144" "144_aug17" "1" "F" "4" 45.65100662 -89.56414379 5 0 1 2 0 0 0 0 0 0 0 2 210 0 3 0 0 0 0 "2017" "aug17" 2017-07-28 "F" "6/2/2011" 37.1 12.78 159.29 222.9 0.42 8.79 3.05 NA NA NA 69 NA NA
"UME_303602_P11_WB05" "277" "767" "767_aug17" "2" "N" "11" 46.07285221 -89.56414379 8 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "2017" "aug17" 2017-07-28 "M" "9/9/2010" 33.8 11.86 117.77 196.9 0.17 8.12 6.7 NA NA NA 69 NA NA
"UME_303602_P10_WE03" "200" "448" "448_aug17" "2" "B" "28" 45.88694067 -89.56414379 9 0 4 40 1 0 4 0 0 0 0 1 60 10 19 0 0 0 0 "2017" "aug17" 2017-07-28 "M" "9/9/2010" 55.3 15.38 149.92 222.9 1.08 10.79 2.38 NA NA NA 69 NA NA
"UME_303602_P10_WF05" "217" "85" "85_aug17" "1" "D" "1" 45.86305407 -89.56414379 4 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 "2017" "aug17" 2017-07-28 "F" "9/9/2010" 14.9 12.82 130.64 265.8 0.36 11.03 2.29 NA NA NA 69 NA NA
"UME_303602_P11_WE07" "333" "104" "104_aug17" "1" "D" "20" 45.77764968 -89.56414379 7 0 5 31 0 0 0 0 0 0 0 1 950 0 0 0 0 0 1 "2017" "aug17" 2017-07-28 NA "6/2/2011" 55.1 13.15 105.42 222.9 0.17 4.73 2.82 NA NA NA 69 NA NA
"UME_303602_P10_WF02" "214" "549" "549_aug17" "2" "F" "17" 45.86213948 -89.56414379 10 1 0 15 0 0 0 0 0 0 0 0 920 0 11 0 0 0 0 "2017" "aug17" 2017-07-28 "F" "9/9/2010" 65.3 18.34 141.7 204.7 0.58 9.44 6.3 NA NA NA 69 NA NA
"UME_303602_P11_WG06" "364" "75" "75_aug17" "1" "C" "19" 45.83370288 -89.56414379 5 0 15 86 0 0 3 0 0 0 1 3 0 0 0 0 0 0 0 "2017" "aug17" 2017-07-28 "F" "9/9/2010" 20.6 12.57 145.07 222.9 0.5 4.21 7.63 NA NA NA 69 NA NA
"UME_303602_P10_WD08" "193" "713" "713_aug17" "2" "L" "13" 45.5933703 -89.56414379 10 0 3 20 1 0 2 0 0 0 0 1 55 0 3 0 0 0 0 "2017" "aug17" 2017-07-28 "M" "9/9/2010" 76.5 12.64 135.1 218.1 0.75 7.74 2.27 NA NA NA 69 NA NA
"UME_303602_P10_WG05" "230" "704" "704_aug17" "2" "L" "4" 45.86209626 -89.56414379 7 0 0 12 0 0 0 0 0 0 0 5 55 0 2 0 0 0 0 "2017" "aug17" 2017-07-28 "F" "9/9/2010" 58.3 16.87 153.87 265.8 0.25 4.74 7.47 NA NA NA 69 NA NA
"UME_303602_P14_WB02" "753" "622" "622_aug17" "2" "I" "6" 45.83187457 -89.56414379 6 0 1 10 0 0 3 0 1 0 0 3 790 0 1 0 5 0 0 "2017" "aug17" 2017-07-28 "M" "6/13/2012" 23 14.79 142.94 218.1 0.42 5.68 10.19 NA NA NA 69 NA NA
"UME_303602_P10_WC07" "178" "413" "413_aug17" "2" "A" "21" 45.83505624 -89.56414379 4 0 1 11 0 0 1 0 0 0 0 0 30 0 3 0 0 0 0 "2017" "aug17" 2017-07-28 NA "9/9/2010" 6.1 11.04 133.11 222.9 0.83 10.29 3.28 NA NA NA 69 NA NA
"UME_303602_P10_WH03" "246" "106" "106_aug17" "1" "D" "22" 45.86128388 -89.56414379 7 0 1 5 0 0 1 0 0 0 0 4 700 0 0 0 0 0 0 "2017" "aug17" 2017-07-28 NA "9/9/2010" 69.1 18.46 154.27 204.7 0.67 4.02 5.46 NA NA NA 69 NA NA
"UME_303602_P10_WC03" "174" "697" "697_aug17" "2" "K" "25" 45.85472498 -89.56414379 6 0 2 27 0 0 0 0 0 0 0 0 245 0 0 2 0 0 0 "2017" "aug17" 2017-07-28 "M" "9/9/2010" 48.6 21.25 135.22 213.1 1.75 8.66 2.02 NA NA NA 69 NA NA
"UME_303602_P13_WH01" "719" "714" "714_aug17" "2" "L" "14" 45.53854751 -89.56414379 6 1 0 1 0 0 0 0 0 1 0 0 103 0 3 0 0 1 0 "2017" "aug17" 2017-07-28 "F" "6/13/2012" 14.7 12.46 128.11 228.2 0 6.42 4.88 NA NA NA 69 NA NA
"UME_303602_P14_WH08" "731" "705" "705_aug17" "2" "L" "5" 45.56391664 -89.56414379 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "2017" "aug17" 2017-07-28 NA "10/16/2013" NA NA NA 222.9 NA NA 0 NA NA NA 69 NA NA
"UME_303602_P10_WG08" "236" "642" "642_aug17" "2" "I" "26" 45.85728182 -89.56414379 6 1 1 14 0 0 1 0 0 0 0 1 100 0 3 0 0 0 0 "2017" "aug17" 2017-07-28 NA "9/9/2010" 66.3 23.91 146.04 272.5 0.42 5.8 4.3 NA NA NA 69 NA NA
"UME_301101_P01_WA04" "Wau-2" "661" "661_aug17" "2" "J" "17" 44.14409421 -89.56943894 6 0 2 13 0 0 0 0 0 0 0 0 70 0 0 0 0 1 0 "2017" "aug17" 2017-07-28 "M" "6/2/2011" 29.6 12.23 150.32 235.1 0.75 13.04 1.24 NA NA NA 69 NA NA
